G,Date,Age,Tm,game_location,Opp,game_result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,TS%,FTR,hAST%,TOV%,AST-TOV,DREB%,OREB%,POSS,Year_Number,GmSc-Per-PTS,GmSc-Per-FT,FTR-Per-FGA,PTS-Per-TOV,PTS-Per-POSS,game_result-Per-PTS,PER,PER-Per-PTS,STLS-and-BLKS,STL-BLK-Per-PF,Won,High-3P%-Shooting,High-FG%-Shooting,Over-3-BLKs-and-STLs,Played-Above-Avg-Min,Above-Avg-FT%,Career-Stage,Above-Avg-PTS-Per-POSS,More-BLKs-Than-STLs,More-AST-Than-TOV,PTS-Cat,2P,2PA,2P%,2P%-Above-50%,More than 3 Fouls,FTR-Above-Avg,Less-Than-3-TOV,PTS-Per-Min,%-Avg,PER-Per-TOV,off_rating,off_rating_above_avg,More-Than-Avg-POSS,Above-Avg-GmSc
60,2014-03-12,29,MIA,True,BRK,-1,True,38,6.0,13.0,0.462,1.0,4.0,0.25,6.0,9.0,0.667,0.0,5.0,5.0,7.0,3.0,0.0,5.0,1.0,19.0,15.1,2.0,0.5499276410998554,0.4615384615384616,0.2391118701964133,0.1707941929974381,1.4,1.0,0.0,21.96,12,0.7947368421052632,2.5166666666666666,0.035502958579881665,3.8,0.8652094717668488,-0.05263157894736842,18.55236842105264,0.9764404432132968,3.0,0.6,False,False,False,False,True,False,prime,False,False,True,below 20,5.0,9.0,0.5555555555555556,True,False,True,False,0.5,0.4027777777777778,3.710473684210528,86.52094717668488,False,False,False
61,2014-03-14,29,MIA,True,DEN,-4,True,39,8.0,17.0,0.471,0.0,4.0,0.0,5.0,7.0,0.7140000000000001,0.0,6.0,6.0,6.0,1.0,0.0,4.0,3.0,21.0,13.3,-8.0,0.5166051660516605,0.29411764705882354,0.1978565539983512,0.13190436933223412,1.5,1.0,0.0,24.08,12,0.6333333333333334,2.66,0.017301038062283742,5.25,0.8720930232558141,-0.19047619047619047,15.684717948717948,0.7468913308913309,1.0,0.25,False,False,False,False,True,False,prime,False,False,True,below 35,8.0,13.0,0.6153846153846154,True,False,False,False,0.5384615384615384,0.3076923076923077,3.921179487179487,87.2093023255814,False,False,False
62,2014-03-16,29,MIA,True,HOU,9,True,42,8.0,17.0,0.471,1.0,3.0,0.333,7.0,8.0,0.875,0.0,5.0,5.0,6.0,2.0,0.0,5.0,3.0,24.0,16.4,11.0,0.5769230769230769,0.4117647058823529,0.18867924528301885,0.15723270440251572,1.2,1.0,0.0,25.52,12,0.6833333333333332,2.3428571428571425,0.02422145328719723,4.8,0.9404388714733544,0.375,18.155595238095238,0.7564831349206351,2.0,0.4,True,False,False,False,True,True,prime,False,False,True,below 35,7.0,14.0,0.5,False,False,True,False,0.5714285714285714,0.4165,3.6311190476190474,94.04388714733543,False,True,False
63,2014-03-18,29,MIA,False,CLE,4,True,41,14.0,19.0,0.737,6.0,8.0,0.75,9.0,13.0,0.6920000000000001,0.0,6.0,6.0,4.0,2.0,3.0,0.0,1.0,43.0,42.0,11.0,0.8540218470705064,0.4736842105263158,0.13710368466152528,0.0,inf,1.0,0.0,24.72,12,0.9767441860465116,4.666666666666667,0.024930747922437668,0.0,1.7394822006472492,0.09302325581395347,51.066170731707345,1.1875853658536593,5.0,0.0,True,True,True,True,True,False,prime,True,True,True,above 35,8.0,11.0,0.7272727272727273,True,False,True,True,1.048780487804878,0.7386363636363636,0.0,173.94822006472492,True,False,True
64,2014-03-21,29,MIA,True,MEM,5,True,38,7.0,14.0,0.5,0.0,2.0,0.0,1.0,2.0,0.5,1.0,5.0,6.0,7.0,2.0,1.0,3.0,0.0,15.0,14.4,4.0,0.5016722408026756,0.07142857142857142,0.280561122244489,0.12024048096192386,2.333333333333333,0.8333333333333334,0.16666666666666666,16.880000000000006,12,0.96,14.4,0.005102040816326529,5.0,0.8886255924170615,0.3333333333333333,18.27765789473685,1.21851052631579,3.0,1.0,True,False,False,False,True,False,prime,False,False,True,below 20,7.0,12.0,0.5833333333333334,True,False,False,False,0.39473684210526316,0.2916666666666667,6.09255263157895,88.86255924170612,False,False,False
65,2014-03-22,29,MIA,False,NOP,-10,True,41,10.0,18.0,0.556,2.0,4.0,0.5,3.0,3.0,1.0,1.0,7.0,8.0,9.0,0.0,1.0,3.0,1.0,25.0,22.8,-6.0,0.6435006435006435,0.16666666666666666,0.2863961813842482,0.0954653937947494,3.0,0.875,0.125,21.32,12,0.912,7.6,0.009259259259259259,8.333333333333334,1.1726078799249529,-0.4,26.931365853658537,1.0772546341463416,1.0,0.3333333333333333,False,True,True,False,True,True,prime,True,True,True,below 35,8.0,14.0,0.5714285714285714,True,False,False,False,0.6097560975609756,0.5357142857142857,8.977121951219512,117.26078799249531,True,False,True
66,2014-03-24,29,MIA,True,POR,2,True,38,13.0,23.0,0.565,0.0,1.0,0.0,6.0,9.0,0.667,4.0,2.0,6.0,5.0,4.0,0.0,5.0,2.0,32.0,25.0,4.0,0.5866177818515124,0.2608695652173913,0.1341381623071764,0.1341381623071764,1.0,0.3333333333333333,0.6666666666666666,27.96,12,0.78125,4.166666666666667,0.011342155009451795,6.4,1.144492131616595,0.0625,32.027394736842105,1.0008560855263156,4.0,0.8,True,False,True,True,True,False,prime,True,False,False,below 35,13.0,22.0,0.5909090909090909,True,False,False,False,0.8421052631578947,0.29545454545454547,6.405478947368421,114.44921316165951,True,True,True
67,2014-03-26,29,MIA,False,IND,-1,True,43,11.0,19.0,0.579,2.0,6.0,0.333,14.0,15.0,0.933,0.0,8.0,8.0,5.0,0.0,0.0,6.0,3.0,38.0,27.4,2.0,0.7272727272727273,0.7368421052631579,0.13468013468013468,0.16161616161616166,0.8333333333333334,1.0,0.0,31.6,12,0.7210526315789473,1.957142857142857,0.03878116343490305,6.333333333333332,1.2025316455696202,-0.02631578947368421,29.927441860465112,0.7875642594859241,0.0,0.0,False,False,True,False,True,True,prime,True,False,False,above 35,9.0,13.0,0.6923076923076923,True,False,True,False,0.8837209302325582,0.5126538461538461,4.987906976744186,120.25316455696202,True,True,True
68,2014-03-28,29,MIA,False,DET,32,True,29,7.0,13.0,0.5379999999999999,1.0,3.0,0.333,2.0,2.0,1.0,2.0,8.0,10.0,12.0,1.0,0.0,1.0,0.0,17.0,22.9,32.0,0.6093189964157706,0.15384615384615385,0.4452690166975881,0.03710575139146568,12.0,0.8,0.2,12.88,12,1.3470588235294116,11.45,0.01183431952662722,17.0,1.3198757763975155,1.8823529411764703,38.753,2.279588235294117,1.0,1.0,True,False,True,False,False,True,prime,True,False,True,below 20,6.0,10.0,0.6,True,False,False,True,0.5862068965517241,0.4665,38.753,131.98757763975155,True,False,True
69,2014-03-29,29,MIA,False,MIL,21,True,30,5.0,10.0,0.5,1.0,3.0,0.333,2.0,4.0,0.5,2.0,5.0,7.0,2.0,0.0,0.0,4.0,1.0,13.0,7.1,19.0,0.5462184873949579,0.2,0.111731843575419,0.223463687150838,0.5,0.7142857142857143,0.2857142857142857,13.76,12,0.5461538461538461,3.55,0.02,3.25,0.9447674418604652,1.6153846153846154,10.912400000000002,0.8394153846153848,0.0,0.0,True,False,False,False,False,False,prime,False,False,False,below 20,4.0,7.0,0.5714285714285714,True,False,False,False,0.43333333333333335,0.4522142857142857,2.7281000000000004,94.47674418604652,False,False,False
70,2014-03-31,29,MIA,True,TOR,10,True,38,11.0,20.0,0.55,1.0,6.0,0.16699999999999998,9.0,11.0,0.818,0.0,7.0,7.0,8.0,1.0,0.0,6.0,2.0,32.0,23.5,22.0,0.6342913776015857,0.45,0.2039515615041428,0.15296367112810708,1.3333333333333333,1.0,0.0,30.84,12,0.734375,2.6111111111111107,0.0225,5.333333333333333,1.0376134889753568,0.3125,29.00031578947368,0.9062598684210526,1.0,0.16666666666666666,True,False,True,False,True,True,prime,False,False,True,below 35,10.0,14.0,0.7142857142857143,True,False,True,False,0.8421052631578947,0.4406428571428571,4.833385964912281,103.76134889753567,False,True,True
71,2014-04-02,29,MIA,True,MIL,19,True,29,7.0,12.0,0.583,1.0,3.0,0.333,2.0,5.0,0.4,0.0,4.0,4.0,8.0,1.0,1.0,2.0,0.0,17.0,16.7,18.0,0.591304347826087,0.16666666666666666,0.3282051282051282,0.08205128205128205,4.0,1.0,0.0,16.2,12,0.9823529411764704,8.35,0.013888888888888888,8.5,1.0493827160493827,1.1176470588235294,28.004517241379308,1.6473245436105477,2.0,1.0,True,False,True,False,False,False,prime,False,False,True,below 20,6.0,9.0,0.6666666666666666,True,False,False,True,0.5862068965517241,0.49983333333333335,14.002258620689654,104.93827160493828,False,False,False
72,2014-04-04,29,MIA,True,MIN,-1,True,47,12.0,24.0,0.5,2.0,4.0,0.5,8.0,10.0,0.8,2.0,6.0,8.0,5.0,4.0,1.0,4.0,5.0,34.0,26.6,7.0,0.591304347826087,0.3333333333333333,0.13245033112582782,0.10596026490066224,1.25,0.75,0.25,30.4,12,0.7823529411764706,3.325,0.013888888888888888,8.5,1.118421052631579,-0.029411764705882356,27.49061702127659,0.8085475594493117,5.0,1.25,False,True,False,True,True,True,prime,True,False,True,below 35,10.0,20.0,0.5,False,True,True,False,0.723404255319149,0.5,6.872654255319148,111.8421052631579,True,True,True
73,2014-04-06,29,MIA,True,NYK,11,True,42,13.0,22.0,0.591,3.0,7.0,0.429,9.0,12.0,0.75,0.0,5.0,5.0,6.0,1.0,0.0,5.0,0.0,38.0,28.3,2.0,0.6859205776173285,0.4090909090909091,0.15503875968992248,0.12919896640826872,1.2,1.0,0.0,32.28,12,0.7447368421052631,3.1444444444444444,0.01859504132231405,7.6,1.177199504337051,0.2894736842105263,32.065047619047625,0.8438170426065162,1.0,0.2,True,True,True,False,True,True,prime,True,False,True,above 35,10.0,15.0,0.6666666666666666,True,False,True,False,0.9047619047619048,0.5478333333333333,6.413009523809525,117.71995043370508,True,True,True
74,2014-04-08,29,MIA,True,BRK,-1,True,37,9.0,16.0,0.563,0.0,3.0,0.0,11.0,14.0,0.7859999999999999,1.0,9.0,10.0,6.0,2.0,0.0,3.0,0.0,29.0,26.8,-2.0,0.6401766004415012,0.6875,0.18957345971563985,0.09478672985781993,2.0,0.9,0.1,24.16,12,0.9241379310344828,2.4363636363636365,0.04296875,9.666666666666666,1.2003311258278146,-0.03448275862068965,34.58378378378379,1.1925442684063374,2.0,0.6666666666666666,False,False,True,False,False,True,prime,True,False,True,below 35,9.0,13.0,0.6923076923076923,True,False,True,False,0.7837837837837838,0.34615384615384615,11.527927927927928,120.03311258278146,True,False,True
75,2014-04-09,29,MIA,False,MEM,-5,True,41,14.0,23.0,0.609,3.0,5.0,0.6,6.0,7.0,0.857,1.0,5.0,6.0,5.0,2.0,0.0,5.0,1.0,37.0,28.4,-8.0,0.7027540360873694,0.2608695652173913,0.13764624913971096,0.13764624913971096,1.0,0.8333333333333334,0.16666666666666666,30.08,12,0.7675675675675675,4.733333333333333,0.011342155009451795,7.4,1.2300531914893618,-0.13513513513513514,33.50060975609757,0.9054218852999344,2.0,0.4,False,True,True,False,True,True,prime,True,False,False,above 35,11.0,18.0,0.6111111111111112,True,False,False,False,0.9024390243902439,0.6055555555555556,6.700121951219513,123.00531914893618,True,True,True
76,2014-04-11,29,MIA,True,IND,12,True,34,11.0,20.0,0.55,2.0,4.0,0.5,12.0,13.0,0.923,1.0,5.0,6.0,1.0,1.0,1.0,2.0,1.0,36.0,28.2,13.0,0.6876790830945558,0.6,0.03427592116538132,0.06855184233076264,0.5,0.8333333333333334,0.16666666666666666,26.72,12,0.7833333333333333,2.35,0.03,18.0,1.3473053892215572,0.3333333333333333,39.805411764705894,1.105705882352941,2.0,1.0,True,True,True,False,False,True,prime,True,False,False,above 35,9.0,16.0,0.5625,True,False,True,True,1.0588235294117647,0.53125,19.902705882352947,134.7305389221557,True,True,True
77,2014-04-12,29,MIA,False,ATL,-13,True,37,10.0,22.0,0.455,3.0,7.0,0.429,4.0,8.0,0.5,3.0,5.0,8.0,5.0,0.0,1.0,3.0,2.0,27.0,18.0,-13.0,0.5232558139534883,0.18181818181818185,0.14792899408284024,0.08875739644970415,1.6666666666666667,0.625,0.375,25.52,12,0.6666666666666666,4.5,0.008264462809917356,9.0,1.0579937304075235,-0.4814814814814815,23.2094054054054,0.8596076076076075,1.0,0.3333333333333333,False,True,False,False,False,False,prime,False,True,True,below 35,7.0,15.0,0.4666666666666667,False,False,False,False,0.7297297297297297,0.4478333333333333,7.736468468468466,105.79937304075236,False,True,False
1,2014-10-30,29,CLE,True,NYK,-5,True,43,5.0,15.0,0.333,1.0,5.0,0.2,6.0,7.0,0.857,0.0,5.0,5.0,4.0,0.0,0.0,8.0,3.0,17.0,3.2,-13.0,0.4638472032742156,0.4,0.13190436933223412,0.26380873866446825,0.5,1.0,0.0,26.08,12,0.18823529411764706,0.5333333333333333,0.02666666666666667,2.125,0.651840490797546,-0.29411764705882354,1.858860465116276,0.1093447332421339,0.0,0.0,False,False,False,False,True,True,prime,False,False,False,below 20,4.0,10.0,0.4,False,False,True,False,0.3953488372093023,0.30000000000000004,0.2323575581395345,65.1840490797546,False,True,False
2,2014-10-31,29,CLE,False,CHI,6,True,41,14.0,30.0,0.467,1.0,3.0,0.333,7.0,9.0,0.778,1.0,7.0,8.0,5.0,4.0,1.0,3.0,1.0,36.0,27.4,-3.0,0.5251641137855579,0.2333333333333333,0.11827321111768185,0.0709639266706091,1.6666666666666667,0.875,0.125,35.96,12,0.7611111111111111,3.914285714285714,0.007777777777777778,12.0,1.0011123470522802,0.16666666666666666,31.86895121951221,0.8852486449864503,5.0,1.6666666666666667,True,False,False,True,True,True,prime,False,False,True,above 35,13.0,27.0,0.4814814814814815,False,False,False,False,0.8780487804878049,0.4072407407407408,10.622983739837403,100.11123470522803,False,True,True
3,2014-11-04,29,CLE,False,POR,-19,True,34,4.0,12.0,0.333,2.0,4.0,0.5,1.0,1.0,1.0,1.0,6.0,7.0,7.0,1.0,0.0,3.0,2.0,11.0,8.8,-15.0,0.4408817635270541,0.08333333333333333,0.3114571746384872,0.13348164627363734,2.333333333333333,0.8571428571428571,0.14285714285714285,14.44,12,0.8,8.8,0.006944444444444444,3.6666666666666665,0.7617728531855956,-1.7272727272727273,12.01494117647059,1.0922673796791444,1.0,0.3333333333333333,False,True,False,False,False,True,prime,False,False,True,below 20,2.0,8.0,0.25,False,False,False,False,0.3235294117647059,0.375,4.004980392156863,76.17728531855956,False,False,False
4,2014-11-05,29,CLE,False,UTA,-2,True,42,8.0,18.0,0.444,3.0,5.0,0.6,12.0,12.0,1.0,0.0,3.0,3.0,4.0,3.0,0.0,4.0,2.0,31.0,23.5,3.0,0.6540084388185654,0.6666666666666666,0.12618296529968456,0.12618296529968456,1.0,1.0,0.0,27.28,12,0.7580645161290323,1.9583333333333333,0.037037037037037035,7.75,1.1363636363636362,-0.06451612903225806,26.366071428571434,0.8505184331797236,3.0,0.75,False,True,False,False,True,True,prime,True,False,False,below 35,5.0,13.0,0.38461538461538464,False,False,True,False,0.7380952380952381,0.49230769230769234,6.5915178571428585,113.63636363636363,True,True,True
5,2014-11-07,29,CLE,False,DEN,9,True,39,8.0,18.0,0.444,1.0,5.0,0.2,5.0,6.0,0.833,0.0,7.0,7.0,11.0,1.0,1.0,3.0,1.0,22.0,20.3,14.0,0.5275779376498799,0.2777777777777778,0.3156384505021521,0.0860832137733142,3.6666666666666665,1.0,0.0,23.64,12,0.9227272727272728,4.0600000000000005,0.0154320987654321,7.333333333333332,0.9306260575296108,0.4090909090909091,24.612538461538463,1.1187517482517482,2.0,0.6666666666666666,True,False,False,False,True,True,prime,False,False,True,below 35,7.0,13.0,0.5384615384615384,True,False,False,False,0.5641025641025641,0.36923076923076925,8.204179487179488,93.06260575296108,False,False,False
6,2014-11-10,29,CLE,True,NOP,7,True,40,9.0,17.0,0.529,1.0,3.0,0.333,13.0,17.0,0.765,2.0,9.0,11.0,9.0,1.0,1.0,4.0,1.0,32.0,29.8,15.0,0.6380857427716851,0.7647058823529411,0.23637557452396585,0.10505581089954036,2.25,0.8181818181818182,0.18181818181818185,26.48,12,0.93125,2.2923076923076917,0.04498269896193771,8.0,1.2084592145015105,0.21875,35.58022500000001,1.1118820312500002,2.0,0.5,True,False,True,False,True,True,prime,True,False,True,below 35,8.0,14.0,0.5714285714285714,True,False,True,False,0.8,0.4522142857142857,8.895056250000003,120.84592145015105,True,True,True
7,2014-11-14,29,CLE,False,BOS,1,True,40,16.0,27.0,0.593,3.0,8.0,0.375,6.0,9.0,0.667,0.0,4.0,4.0,7.0,0.0,1.0,3.0,4.0,41.0,29.5,10.0,0.6554756195043965,0.2222222222222222,0.16959418534221685,0.07268322228952151,2.333333333333333,1.0,0.0,33.96,12,0.7195121951219512,4.916666666666667,0.008230452674897118,13.666666666666664,1.2073027090694934,0.024390243902439025,35.7477,0.8718951219512195,1.0,0.3333333333333333,True,False,True,False,True,False,prime,True,True,True,above 35,13.0,19.0,0.6842105263157895,True,True,False,False,1.025,0.5296052631578947,11.9159,120.73027090694934,True,True,True
8,2014-11-15,29,CLE,True,ATL,33,True,28,13.0,20.0,0.65,4.0,5.0,0.8,2.0,4.0,0.5,2.0,4.0,6.0,7.0,0.0,1.0,3.0,1.0,32.0,27.2,14.0,0.7305936073059361,0.1,0.21943573667711605,0.09404388714733544,2.333333333333333,0.6666666666666666,0.3333333333333333,22.76,12,0.85,13.6,0.005,10.666666666666666,1.4059753954305798,1.03125,47.97528571428571,1.4992276785714285,1.0,0.3333333333333333,True,True,True,False,False,False,prime,True,True,True,below 35,9.0,15.0,0.6,True,False,False,False,1.1428571428571428,0.7,15.991761904761903,140.597539543058,True,False,True
9,2014-11-17,29,CLE,True,DEN,-9,True,40,8.0,18.0,0.444,1.0,4.0,0.25,5.0,7.0,0.7140000000000001,0.0,9.0,9.0,5.0,0.0,2.0,4.0,2.0,22.0,14.6,-13.0,0.5158264947245018,0.2777777777777778,0.16488046166529266,0.13190436933223412,1.25,1.0,0.0,25.08,12,0.6636363636363636,2.92,0.0154320987654321,5.5,0.8771929824561404,-0.4090909090909091,16.8843,0.7674681818181818,2.0,0.5,False,False,False,False,True,False,prime,False,True,True,below 35,7.0,14.0,0.5,False,False,False,False,0.55,0.375,4.221075,87.71929824561404,False,False,False
10,2014-11-19,29,CLE,True,SAS,-2,True,34,6.0,17.0,0.353,2.0,3.0,0.667,1.0,1.0,1.0,3.0,3.0,6.0,9.0,1.0,1.0,5.0,3.0,15.0,10.3,-3.0,0.4291845493562231,0.05882352941176471,0.2859412231930103,0.15885623510722796,1.8,0.5,0.5,19.44,12,0.6866666666666668,10.3,0.0034602076124567475,3.0,0.7716049382716049,-0.13333333333333333,14.13508823529413,0.9423392156862752,2.0,0.4,False,True,False,False,False,True,prime,False,False,True,below 20,4.0,14.0,0.2857142857142857,False,False,False,False,0.4411764705882353,0.47635714285714287,2.827017647058826,77.1604938271605,False,False,False
11,2014-11-21,29,CLE,False,WAS,-13,True,39,8.0,21.0,0.381,2.0,7.0,0.28600000000000003,4.0,7.0,0.5710000000000001,3.0,1.0,4.0,4.0,1.0,1.0,3.0,0.0,22.0,13.2,-13.0,0.4522096608427544,0.19047619047619047,0.12769353551476456,0.09577015163607344,1.3333333333333333,0.25,0.75,24.08,12,0.6,3.3,0.0090702947845805,7.333333333333332,0.913621262458472,-0.5909090909090909,15.661846153846154,0.711902097902098,2.0,0.6666666666666666,False,False,False,False,True,False,prime,False,False,True,below 35,6.0,14.0,0.42857142857142855,False,False,False,False,0.5641025641025641,0.3572857142857143,5.220615384615384,91.36212624584718,False,False,False
12,2014-11-22,29,CLE,True,TOR,-17,True,37,6.0,12.0,0.5,1.0,4.0,0.25,2.0,3.0,0.667,0.0,1.0,1.0,10.0,1.0,1.0,5.0,2.0,15.0,11.8,-8.0,0.5586592178770949,0.16666666666666666,0.3518029903254177,0.17590149516270887,2.0,1.0,0.0,18.32,12,0.7866666666666667,5.9,0.013888888888888888,3.0,0.8187772925764192,-1.1333333333333333,15.038027027027038,1.002535135135136,2.0,0.4,False,False,False,False,False,False,prime,False,False,True,below 20,5.0,8.0,0.625,True,False,False,False,0.40540540540540543,0.4375,3.0076054054054078,81.87772925764192,False,False,False
13,2014-11-24,29,CLE,True,ORL,32,True,31,9.0,17.0,0.529,2.0,4.0,0.5,9.0,11.0,0.818,1.0,3.0,4.0,11.0,3.0,0.0,1.0,0.0,29.0,31.2,19.0,0.6524184476940382,0.5294117647058824,0.3214024835646457,0.029218407596785977,11.0,0.75,0.25,21.84,12,1.0758620689655172,3.466666666666667,0.031141868512110732,29.0,1.3278388278388278,1.1034482758620692,48.94061290322582,1.6876073414905457,3.0,3.0,True,True,True,False,False,True,prime,True,False,True,below 35,7.0,13.0,0.5384615384615384,True,False,True,True,0.9354838709677419,0.5192307692307692,48.94061290322582,132.78388278388277,True,False,True
14,2014-11-26,29,CLE,True,WAS,26,True,36,7.0,14.0,0.5,1.0,5.0,0.2,14.0,17.0,0.8240000000000001,1.0,9.0,10.0,8.0,3.0,0.0,4.0,3.0,29.0,27.6,24.0,0.6568516421291053,1.0,0.2347762289068232,0.1173881144534116,2.0,0.9,0.1,24.48,12,0.9517241379310344,1.9714285714285715,0.07142857142857142,7.25,1.1846405228758172,0.8965517241379308,36.60844444444445,1.2623601532567053,3.0,0.75,True,False,False,False,False,True,prime,True,False,True,below 35,6.0,9.0,0.6666666666666666,True,False,True,False,0.8055555555555556,0.43333333333333335,9.152111111111113,118.4640522875817,True,False,True
15,2014-11-29,29,CLE,True,IND,12,True,31,9.0,18.0,0.5,0.0,1.0,0.0,1.0,2.0,0.5,0.0,2.0,2.0,7.0,1.0,0.0,3.0,1.0,19.0,12.7,14.0,0.5013192612137204,0.05555555555555555,0.24179620034542315,0.10362694300518137,2.333333333333333,1.0,0.0,21.88,12,0.6684210526315789,12.7,0.00308641975308642,6.333333333333332,0.8683729433272396,0.631578947368421,19.174806451612906,1.009200339558574,1.0,0.3333333333333333,True,False,False,False,False,False,prime,False,False,True,below 20,9.0,17.0,0.5294117647058824,True,False,False,False,0.6129032258064516,0.2647058823529412,6.3916021505376355,86.83729433272396,False,False,False
16,2014-12-02,29,CLE,True,MIL,3,True,41,6.0,15.0,0.4,0.0,4.0,0.0,14.0,21.0,0.667,1.0,4.0,5.0,10.0,0.0,0.0,7.0,1.0,26.0,16.6,16.0,0.5205205205205204,0.9333333333333332,0.2382370458606313,0.16676593210244192,1.4285714285714286,0.8,0.2,30.24,12,0.6384615384615385,1.1857142857142855,0.06222222222222223,3.7142857142857135,0.8597883597883598,0.1153846153846154,17.76287804878049,0.6831876172607879,0.0,0.0,True,False,False,False,True,False,prime,False,False,True,below 35,6.0,11.0,0.5454545454545454,True,False,True,False,0.6341463414634146,0.2727272727272727,2.5375540069686413,85.97883597883599,False,True,False
17,2014-12-04,29,CLE,False,NYK,3,True,39,7.0,17.0,0.412,1.0,6.0,0.16699999999999998,4.0,7.0,0.5710000000000001,1.0,4.0,5.0,12.0,2.0,0.0,4.0,2.0,19.0,16.2,12.0,0.4674046740467405,0.2352941176470588,0.33035099793530626,0.11011699931176874,3.0,0.8,0.2,23.08,12,0.8526315789473684,4.05,0.01384083044982699,4.75,0.8232235701906413,0.15789473684210525,19.495743589743594,1.0260917678812418,2.0,0.5,True,False,False,False,True,False,prime,False,False,True,below 20,6.0,11.0,0.5454545454545454,True,False,False,False,0.48717948717948717,0.3562272727272727,4.873935897435898,82.32235701906413,False,False,False
18,2014-12-05,29,CLE,False,TOR,14,True,42,9.0,18.0,0.5,2.0,4.0,0.5,4.0,6.0,0.667,0.0,7.0,7.0,13.0,3.0,1.0,4.0,2.0,24.0,24.3,11.0,0.5755395683453237,0.2222222222222222,0.3434610303830911,0.10568031704095113,3.25,1.0,0.0,24.64,12,1.0125,6.075,0.012345679012345678,6.0,0.9740259740259741,0.5833333333333334,27.997309523809534,1.1665545634920635,4.0,1.0,True,True,False,True,True,False,prime,False,False,True,below 35,7.0,14.0,0.5,False,False,False,False,0.5714285714285714,0.5,6.9993273809523835,97.4025974025974,False,False,True
19,2014-12-08,29,CLE,False,BRK,22,True,33,8.0,17.0,0.471,1.0,3.0,0.333,1.0,2.0,0.5,0.0,4.0,4.0,7.0,3.0,0.0,3.0,2.0,18.0,14.2,20.0,0.5013927576601671,0.05882352941176471,0.2504472271914133,0.10733452593917713,2.333333333333333,1.0,0.0,20.88,12,0.7888888888888889,14.2,0.0034602076124567475,6.0,0.8620689655172414,1.2222222222222223,20.615151515151513,1.1452861952861952,3.0,1.0,True,False,False,False,False,False,prime,False,False,True,below 20,7.0,14.0,0.5,False,False,False,False,0.5454545454545454,0.4165,6.8717171717171714,86.20689655172414,False,False,False
