G,Date,Age,Tm,game_location,Opp,game_result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,TS%,FTR,hAST%,TOV%,AST-TOV,DREB%,OREB%,POSS,Year_Number,GmSc-Per-PTS,GmSc-Per-FT,FTR-Per-FGA,PTS-Per-TOV,PTS-Per-POSS,game_result-Per-PTS,PER,PER-Per-PTS,STLS-and-BLKS,STL-BLK-Per-PF,Won,High-3P%-Shooting,High-FG%-Shooting,Over-3-BLKs-and-STLs,Played-Above-Avg-Min,Above-Avg-FT%,Career-Stage,Above-Avg-PTS-Per-POSS,More-BLKs-Than-STLs,More-AST-Than-TOV,PTS-Cat,2P,2PA,2P%,2P%-Above-50%,More than 3 Fouls,FTR-Above-Avg,Less-Than-3-TOV
26,2017-12-08,32,CLE,0,IND,-4,1.0,39,12.0,22.0,0.545,1.0,5.0,0.2,4.0,5.0,0.8,2.0,8.0,10.0,8.0,1.0,2.0,3.0,1.0,29.0,26.4,3.0,0.5948717948717949,0.18181818181818182,0.22614840989399293,0.08480565371024736,2.6666666666666665,0.8,0.2,25.2,15,0.9103448275862068,6.6,0.008264462809917356,9.666666666666666,1.150793650793651,-0.13793103448275862,32.94692307692309,1.1361007957559688,3.0,1.0,False,False,True,False,True,True,prime,True,True,True,below 35,11.0,17.0,0.6470588235294118,True,False,False,False
27,2017-12-09,32,CLE,1,PHI,7,1.0,38,9.0,23.0,0.391,2.0,6.0,0.33299999999999996,10.0,12.0,0.833,3.0,10.0,13.0,13.0,3.0,0.0,6.0,1.0,30.0,27.5,-3.0,0.5226480836236934,0.43478260869565216,0.27253668763102723,0.12578616352201258,2.1666666666666665,0.7692307692307693,0.23076923076923078,31.28,15,0.9166666666666666,2.75,0.01890359168241966,5.0,0.959079283887468,0.23333333333333334,34.02336842105264,1.1341122807017545,3.0,0.5,True,False,False,False,True,True,prime,False,False,True,below 35,7.0,17.0,0.4117647058823529,False,False,True,False
28,2017-12-12,32,CLE,1,ATL,9,1.0,35,11.0,13.0,0.846,2.0,3.0,0.667,1.0,2.0,0.5,0.0,7.0,7.0,17.0,2.0,0.0,2.0,4.0,25.0,32.3,19.0,0.8960573476702509,0.07692307692307693,0.5159332321699545,0.060698027314112286,8.5,1.0,0.0,15.88,15,1.2919999999999998,32.3,0.00591715976331361,12.5,1.5743073047858942,0.36,46.30457142857143,1.8521828571428571,2.0,1.0,True,True,True,False,False,False,prime,True,False,True,below 35,9.0,10.0,0.9,True,True,False,True
29,2017-12-14,32,CLE,1,LAL,9,1.0,38,8.0,18.0,0.444,1.0,6.0,0.16699999999999998,8.0,12.0,0.667,1.0,11.0,12.0,12.0,2.0,2.0,5.0,0.0,25.0,24.8,14.0,0.5274261603375527,0.4444444444444444,0.29484029484029484,0.12285012285012284,2.4,0.9166666666666666,0.08333333333333333,27.28,15,0.992,3.1,0.024691358024691357,5.0,0.9164222873900293,0.36,30.92928947368421,1.2371715789473685,4.0,0.8,True,False,False,True,True,False,prime,False,False,True,below 35,7.0,12.0,0.5833333333333334,True,False,True,False
30,2017-12-16,32,CLE,1,UTA,9,1.0,36,9.0,15.0,0.6,1.0,4.0,0.25,10.0,10.0,1.0,0.0,11.0,11.0,10.0,1.0,0.0,5.0,2.0,29.0,27.6,0.0,0.7341772151898734,0.6666666666666666,0.28776978417266186,0.14388489208633093,2.0,1.0,0.0,24.4,15,0.9517241379310345,2.7600000000000002,0.04444444444444444,5.8,1.1885245901639345,0.3103448275862069,36.57966666666666,1.261367816091954,1.0,0.2,True,False,True,False,False,True,prime,True,False,True,below 35,8.0,11.0,0.7272727272727273,True,False,True,False
31,2017-12-17,32,CLE,0,WAS,7,1.0,41,8.0,23.0,0.348,2.0,7.0,0.28600000000000003,2.0,3.0,0.667,2.0,9.0,11.0,15.0,0.0,1.0,6.0,4.0,20.0,14.4,4.0,0.4094165813715455,0.08695652173913043,0.3302146395156852,0.13208585580627408,2.5,0.8181818181818182,0.18181818181818182,28.32,15,0.72,7.2,0.003780718336483932,3.3333333333333335,0.7062146892655368,0.35,15.964707317073174,0.7982353658536587,1.0,0.16666666666666666,True,False,False,False,True,False,prime,False,True,True,below 35,6.0,16.0,0.375,False,True,False,False
32,2017-12-19,32,CLE,0,MIL,-3,1.0,34,14.0,22.0,0.636,6.0,11.0,0.545,5.0,5.0,1.0,0.0,1.0,1.0,7.0,3.0,2.0,7.0,1.0,39.0,31.4,-7.0,0.8,0.22727272727272727,0.18241042345276873,0.18241042345276873,1.0,1.0,0.0,31.2,15,0.805128205128205,6.279999999999999,0.010330578512396695,5.571428571428571,1.25,-0.07692307692307693,45.207382352941174,1.1591636500754148,5.0,0.7142857142857143,False,True,True,True,False,True,prime,True,False,False,above 35,8.0,11.0,0.7272727272727273,True,False,False,False
33,2017-12-21,32,CLE,1,CHI,3,1.0,39,12.0,23.0,0.522,2.0,5.0,0.4,8.0,8.0,1.0,1.0,5.0,6.0,9.0,3.0,0.0,4.0,1.0,34.0,29.8,5.0,0.6343283582089552,0.34782608695652173,0.22613065326633167,0.10050251256281408,2.25,0.8333333333333334,0.16666666666666666,29.52,15,0.8764705882352941,3.725,0.015122873345935728,8.5,1.151761517615176,0.08823529411764706,36.714128205128205,1.0798273001508296,3.0,0.75,True,False,True,False,True,True,prime,True,False,True,below 35,10.0,18.0,0.5555555555555556,True,False,True,False
34,2017-12-25,32,CLE,0,GSW,-7,1.0,40,7.0,18.0,0.389,2.0,7.0,0.28600000000000003,4.0,7.0,0.5710000000000001,1.0,5.0,6.0,6.0,0.0,0.0,7.0,2.0,20.0,7.6,-1.0,0.46893317702227433,0.2222222222222222,0.17479970866715222,0.2039329934450109,0.8571428571428571,0.8333333333333334,0.16666666666666666,27.08,15,0.38,1.9,0.012345679012345678,2.857142857142857,0.7385524372230429,-0.35,7.75152500000001,0.3875762500000005,0.0,0.0,False,False,False,False,True,False,prime,False,False,False,below 35,5.0,11.0,0.45454545454545453,False,False,False,False
35,2017-12-27,32,CLE,0,SAC,-14,1.0,37,6.0,17.0,0.353,0.0,2.0,0.0,4.0,5.0,0.8,2.0,8.0,10.0,14.0,5.0,0.0,4.0,2.0,16.0,19.9,-11.0,0.4129032258064516,0.23529411764705882,0.3745819397993311,0.10702341137123746,3.5,0.8,0.2,21.2,15,1.24375,4.975,0.01384083044982699,4.0,0.7547169811320755,-0.875,25.74924324324325,1.609327702702703,5.0,1.25,False,False,False,True,False,True,prime,False,False,True,below 20,6.0,15.0,0.4,False,False,False,False
36,2017-12-30,33,CLE,0,UTA,-3,1.0,37,12.0,22.0,0.545,1.0,7.0,0.14300000000000002,4.0,5.0,0.8,1.0,7.0,8.0,6.0,2.0,1.0,6.0,1.0,29.0,21.3,-5.0,0.5948717948717949,0.18181818181818182,0.16494845360824742,0.16494845360824742,1.0,0.875,0.125,29.2,15,0.7344827586206897,5.325,0.008264462809917356,4.833333333333333,0.9931506849315068,-0.10344827586206896,27.424189189189196,0.9456616961789378,3.0,0.5,False,False,True,False,False,True,decline,False,False,False,below 35,11.0,15.0,0.7333333333333333,True,False,False,False
37,2018-01-02,33,CLE,1,POR,17,1.0,33,10.0,17.0,0.588,0.0,2.0,0.0,4.0,4.0,1.0,1.0,5.0,6.0,8.0,4.0,1.0,3.0,2.0,24.0,24.8,0.0,0.634920634920635,0.23529411764705882,0.26755852842809363,0.10033444816053512,2.6666666666666665,0.8333333333333334,0.16666666666666666,20.76,16,1.0333333333333334,6.2,0.01384083044982699,8.0,1.1560693641618496,0.7083333333333334,37.00090909090909,1.5417045454545455,5.0,1.6666666666666667,True,False,True,True,False,True,decline,True,False,True,below 35,10.0,15.0,0.6666666666666666,True,False,False,False
38,2018-01-03,33,CLE,0,BOS,-14,1.0,32,8.0,15.0,0.5329999999999999,0.0,2.0,0.0,3.0,3.0,1.0,0.0,7.0,7.0,6.0,1.0,1.0,4.0,1.0,19.0,15.3,-6.0,0.578386605783866,0.2,0.2270577105014191,0.15137180700094607,1.5,1.0,0.0,20.32,16,0.8052631578947369,5.1000000000000005,0.013333333333333334,4.75,0.9350393700787402,-0.7368421052631579,22.650656250000004,1.1921398026315793,2.0,0.5,False,False,True,False,False,True,decline,False,False,True,below 20,8.0,13.0,0.6153846153846154,True,False,False,False
39,2018-01-06,33,CLE,0,ORL,4,1.0,37,12.0,23.0,0.522,4.0,7.0,0.5710000000000001,5.0,7.0,0.7140000000000001,3.0,7.0,10.0,9.0,6.0,1.0,3.0,1.0,33.0,34.7,15.0,0.6267806267806268,0.21739130434782608,0.23483365949119372,0.07827788649706457,3.0,0.7,0.3,26.08,16,1.0515151515151515,6.94,0.00945179584120983,11.0,1.2653374233128836,0.12121212121212122,46.411351351351364,1.4064045864045869,7.0,2.3333333333333335,True,True,True,True,False,False,decline,True,False,True,below 35,8.0,16.0,0.5,False,False,False,False
40,2018-01-08,33,CLE,0,MIN,-28,1.0,26,4.0,8.0,0.5,1.0,3.0,0.33299999999999996,1.0,3.0,0.33299999999999996,1.0,7.0,8.0,5.0,0.0,2.0,3.0,2.0,10.0,9.1,-39.0,0.5305039787798408,0.125,0.28694404591104733,0.1721664275466284,1.6666666666666667,0.875,0.125,11.32,16,0.9099999999999999,9.1,0.015625,3.3333333333333335,0.8833922261484098,-2.8,17.044807692307693,1.7044807692307693,2.0,0.6666666666666666,False,False,False,False,False,False,decline,False,True,True,below 20,3.0,5.0,0.6,True,False,False,False
41,2018-01-11,33,CLE,0,TOR,-34,1.0,32,9.0,16.0,0.563,0.0,1.0,0.0,8.0,10.0,0.8,0.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,26.0,19.2,-22.0,0.6265060240963856,0.5,0.042105263157894736,0.08421052631578947,0.5,1.0,0.0,22.4,16,0.7384615384615384,2.4,0.03125,13.0,1.1607142857142858,-1.3076923076923077,28.73578125,1.1052223557692307,3.0,1.5,False,False,True,False,False,True,decline,True,True,False,below 35,9.0,15.0,0.6,True,False,True,True
42,2018-01-12,33,CLE,0,IND,-2,1.0,40,11.0,25.0,0.44,2.0,9.0,0.222,3.0,4.0,0.75,2.0,6.0,8.0,11.0,3.0,1.0,5.0,2.0,27.0,22.3,-6.0,0.5018587360594796,0.12,0.25641025641025644,0.11655011655011656,2.2,0.75,0.25,29.76,16,0.825925925925926,7.433333333333334,0.0048,5.4,0.907258064516129,-0.07407407407407407,26.635625000000005,0.9865046296296298,4.0,0.8,False,False,False,True,True,True,decline,False,False,True,below 35,9.0,16.0,0.5625,True,False,False,False
43,2018-01-15,33,CLE,1,GSW,-10,1.0,36,12.0,18.0,0.667,0.0,2.0,0.0,8.0,13.0,0.615,2.0,6.0,8.0,6.0,3.0,4.0,8.0,3.0,32.0,26.2,-14.0,0.6618407445708376,0.4444444444444444,0.15717092337917488,0.20956123117223316,0.75,0.75,0.25,29.72,16,0.81875,3.275,0.024691358024691357,4.0,1.0767160161507403,-0.3125,35.57005555555556,1.1115642361111113,7.0,0.875,False,False,True,True,False,False,decline,True,True,False,below 35,12.0,16.0,0.75,True,False,True,False
44,2018-01-18,33,CLE,1,ORL,1,1.0,34,7.0,16.0,0.43799999999999994,0.0,4.0,0.0,2.0,8.0,0.25,1.0,4.0,5.0,6.0,1.0,0.0,6.0,1.0,16.0,5.9,-4.0,0.40404040404040403,0.125,0.18867924528301885,0.18867924528301885,1.0,0.8,0.2,24.52,16,0.36875,2.95,0.0078125,2.6666666666666665,0.6525285481239804,0.0625,7.094852941176476,0.44342830882352974,1.0,0.16666666666666666,True,False,False,False,False,False,decline,False,False,False,below 20,7.0,12.0,0.5833333333333334,True,False,False,False
45,2018-01-20,33,CLE,1,OKC,-24,1.0,38,8.0,17.0,0.47100000000000003,0.0,4.0,0.0,2.0,4.0,0.5,0.0,3.0,3.0,7.0,0.0,1.0,2.0,2.0,18.0,12.2,-33.0,0.4761904761904762,0.11764705882352941,0.2508960573476703,0.07168458781362008,3.5,1.0,0.0,20.76,16,0.6777777777777777,6.1,0.006920415224913495,9.0,0.8670520231213872,-1.3333333333333333,15.052263157894743,0.8362368421052635,1.0,0.5,False,False,False,False,True,False,decline,False,True,True,below 20,8.0,13.0,0.6153846153846154,True,False,False,True
46,2018-01-23,33,CLE,0,SAS,-12,1.0,37,10.0,23.0,0.435,2.0,6.0,0.33299999999999996,6.0,10.0,0.6,2.0,7.0,9.0,7.0,0.0,1.0,5.0,0.0,28.0,18.4,-10.0,0.5045045045045045,0.2608695652173913,0.1761006289308176,0.12578616352201258,1.4,0.7777777777777778,0.2222222222222222,30.4,16,0.6571428571428571,3.0666666666666664,0.011342155009451795,5.6,0.9210526315789475,-0.42857142857142855,22.90872972972973,0.8181689189189189,1.0,0.2,False,False,False,False,False,False,decline,False,True,True,below 35,8.0,17.0,0.47058823529411764,False,False,False,False
47,2018-01-26,33,CLE,1,IND,7,1.0,39,11.0,17.0,0.647,0.0,2.0,0.0,4.0,5.0,0.8,0.0,10.0,10.0,11.0,4.0,1.0,11.0,0.0,26.0,22.5,12.0,0.6709677419354839,0.23529411764705882,0.26586102719033233,0.26586102719033233,1.0,1.0,0.0,30.2,16,0.8653846153846154,5.625,0.01384083044982699,2.3636363636363638,0.8609271523178809,0.2692307692307692,27.374025641025646,1.052847140039448,5.0,0.45454545454545453,True,False,True,True,True,True,decline,False,False,False,below 35,11.0,15.0,0.7333333333333333,True,False,False,False
48,2018-01-28,33,CLE,1,DET,17,1.0,37,8.0,15.0,0.5329999999999999,1.0,4.0,0.25,8.0,9.0,0.889,1.0,7.0,8.0,14.0,1.0,0.0,3.0,0.0,25.0,27.9,18.0,0.648508430609598,0.5333333333333333,0.3859407305306685,0.08270158511371468,4.666666666666667,0.875,0.125,20.96,16,1.1159999999999999,3.4875,0.035555555555555556,8.333333333333334,1.1927480916030533,0.68,36.194567567567574,1.447782702702703,1.0,0.3333333333333333,True,False,True,False,False,True,decline,True,False,True,below 35,7.0,11.0,0.6363636363636364,True,False,True,False
49,2018-01-30,33,CLE,0,DET,-11,1.0,37,9.0,20.0,0.45,2.0,7.0,0.28600000000000003,1.0,2.0,0.5,0.0,6.0,6.0,7.0,0.0,1.0,4.0,2.0,21.0,12.8,-13.0,0.5011933174224343,0.05,0.2190923317683881,0.12519561815336464,1.75,1.0,0.0,24.88,16,0.6095238095238096,12.8,0.0025,5.25,0.8440514469453376,-0.5238095238095238,16.016297297297307,0.7626808236808241,1.0,0.25,False,False,False,False,False,False,decline,False,True,True,below 35,7.0,13.0,0.5384615384615384,True,False,False,False
50,2018-01-31,33,CLE,1,MIA,2,1.0,38,8.0,21.0,0.381,1.0,6.0,0.16699999999999998,7.0,11.0,0.636,2.0,9.0,11.0,5.0,1.0,0.0,7.0,1.0,24.0,12.1,3.0,0.4575786463298379,0.3333333333333333,0.13080444735120994,0.18312622629169392,0.7142857142857143,0.8181818181818182,0.18181818181818182,30.84,16,0.5041666666666667,1.7285714285714284,0.015873015873015872,3.4285714285714284,0.7782101167315175,0.08333333333333333,13.702368421052626,0.5709320175438594,1.0,0.14285714285714285,True,False,False,False,True,False,decline,False,False,False,below 35,7.0,15.0,0.4666666666666667,False,False,True,False
51,2018-02-03,33,CLE,1,HOU,-32,1.0,31,3.0,10.0,0.3,1.0,2.0,0.5,4.0,4.0,1.0,1.0,8.0,9.0,9.0,2.0,1.0,2.0,0.0,11.0,15.3,-17.0,0.4621848739495798,0.4,0.39301310043668125,0.08733624454148473,4.5,0.8888888888888888,0.1111111111111111,12.76,16,1.3909090909090909,3.825,0.04,5.5,0.8620689655172414,-2.909090909090909,23.569870967741945,2.142715542521995,3.0,1.5,False,True,False,False,False,True,decline,False,False,True,below 20,2.0,8.0,0.25,False,False,True,True
52,2018-02-06,33,CLE,0,ORL,-18,1.0,33,10.0,17.0,0.588,2.0,4.0,0.5,3.0,4.0,0.75,1.0,9.0,10.0,5.0,1.0,0.0,6.0,4.0,25.0,17.0,-14.0,0.6613756613756614,0.17647058823529413,0.16722408026755853,0.20066889632107024,0.8333333333333334,0.9,0.1,23.76,16,0.68,5.666666666666667,0.010380622837370243,4.166666666666667,1.0521885521885521,-0.72,24.711666666666677,0.988466666666667,1.0,0.16666666666666666,False,True,True,False,False,True,decline,False,False,False,below 35,8.0,13.0,0.6153846153846154,True,True,False,False
53,2018-02-07,33,CLE,1,MIN,2,1.0,48,16.0,22.0,0.727,5.0,7.0,0.7140000000000001,0.0,2.0,0.0,1.0,9.0,10.0,15.0,1.0,1.0,5.0,3.0,37.0,36.6,-1.0,0.8061002178649238,0.0,0.3492433061699651,0.11641443538998836,3.0,0.9,0.1,26.88,16,0.9891891891891892,0.0,0.0,7.4,1.3764880952380953,0.05405405405405406,37.954395833333336,1.025794481981982,2.0,0.4,True,True,True,False,True,False,decline,True,False,True,above 35,11.0,15.0,0.7333333333333333,True,False,False,False
54,2018-02-09,33,CLE,0,ATL,16,1.0,40,8.0,20.0,0.4,0.0,3.0,0.0,6.0,7.0,0.857,2.0,10.0,12.0,19.0,0.0,0.0,3.0,2.0,22.0,24.7,12.0,0.4715969989281886,0.3,0.4191947049089906,0.06618863761720904,6.333333333333333,0.8333333333333334,0.16666666666666666,24.08,16,1.1227272727272728,4.116666666666666,0.015,7.333333333333333,0.9136212624584719,0.7272727272727273,29.156325,1.3252875,0.0,0.0,True,False,False,False,True,True,decline,False,False,True,below 35,8.0,17.0,0.47058823529411764,False,False,False,False
55,2018-02-11,33,CLE,0,BOS,22,1.0,27,9.0,20.0,0.45,2.0,5.0,0.4,4.0,7.0,0.5710000000000001,0.0,8.0,8.0,10.0,1.0,1.0,2.0,1.0,24.0,21.1,23.0,0.5144694533762058,0.2,0.2830856334041047,0.056617126680820945,5.0,1.0,0.0,25.08,16,0.8791666666666668,5.275,0.01,12.0,0.9569377990430623,0.9166666666666666,37.23207407407408,1.5513364197530866,2.0,1.0,True,False,False,False,False,False,decline,False,False,True,below 35,7.0,15.0,0.4666666666666667,False,False,False,True
56,2018-02-13,33,CLE,0,OKC,8,1.0,39,14.0,23.0,0.609,3.0,7.0,0.429,6.0,10.0,0.6,0.0,8.0,8.0,8.0,0.0,1.0,5.0,1.0,37.0,28.2,-1.0,0.6666666666666666,0.2608695652173913,0.19631901840490798,0.12269938650306748,1.6,1.0,0.0,32.4,16,0.7621621621621621,4.7,0.011342155009451795,7.4,1.1419753086419753,0.21621621621621623,34.70794871794871,0.9380526680526678,1.0,0.2,True,True,True,False,True,False,decline,True,True,True,above 35,11.0,16.0,0.6875,True,False,False,False
57,2018-02-22,33,CLE,1,WAS,-7,1.0,36,13.0,18.0,0.722,1.0,4.0,0.25,5.0,9.0,0.556,1.0,8.0,9.0,8.0,2.0,0.0,4.0,2.0,32.0,28.9,-10.0,0.718294051627385,0.2777777777777778,0.23340627279358134,0.11670313639679067,2.0,0.8888888888888888,0.1111111111111111,24.96,16,0.903125,5.779999999999999,0.0154320987654321,8.0,1.282051282051282,-0.21875,39.406055555555554,1.231439236111111,2.0,0.5,False,False,True,False,False,False,decline,True,False,True,below 35,12.0,14.0,0.8571428571428571,True,False,False,False
58,2018-02-23,33,CLE,0,MEM,23,1.0,36,7.0,16.0,0.43799999999999994,0.0,2.0,0.0,4.0,4.0,1.0,0.0,14.0,14.0,11.0,1.0,0.0,3.0,0.0,18.0,19.5,18.0,0.5027932960893855,0.25,0.3448275862068966,0.09404388714733543,3.6666666666666665,1.0,0.0,20.76,16,1.0833333333333333,4.875,0.015625,6.0,0.8670520231213872,1.2777777777777777,25.433083333333336,1.4129490740740742,1.0,0.3333333333333333,True,False,False,False,False,True,decline,False,False,True,below 20,7.0,14.0,0.5,False,False,False,False
59,2018-02-25,33,CLE,1,SAS,-16,1.0,39,14.0,25.0,0.56,2.0,5.0,0.4,3.0,4.0,0.75,2.0,11.0,13.0,9.0,1.0,0.0,6.0,3.0,33.0,25.5,-8.0,0.6133828996282529,0.12,0.21479713603818618,0.1431980906921241,1.5,0.8461538461538461,0.15384615384615385,30.76,16,0.7727272727272727,8.5,0.0048,5.5,1.072821846553966,-0.48484848484848486,31.457717948717946,0.9532641802641801,1.0,0.16666666666666666,False,False,True,False,True,True,decline,True,False,True,below 35,12.0,20.0,0.6,True,False,False,False
60,2018-02-27,33,CLE,1,BRK,6,1.0,38,13.0,25.0,0.52,2.0,4.0,0.5,3.0,3.0,1.0,4.0,8.0,12.0,11.0,1.0,0.0,1.0,1.0,31.0,31.2,2.0,0.586565752128666,0.12,0.28627195836044245,0.02602472348731295,11.0,0.6666666666666666,0.3333333333333333,23.32,16,1.0064516129032257,10.4,0.0048,31.0,1.3293310463121784,0.1935483870967742,40.24442105263157,1.2982071307300507,1.0,1.0,True,True,True,False,True,True,decline,True,False,True,below 35,11.0,21.0,0.5238095238095238,True,False,False,True
61,2018-03-01,33,CLE,1,PHI,-11,1.0,39,12.0,24.0,0.5,2.0,6.0,0.33299999999999996,4.0,6.0,0.667,1.0,8.0,9.0,8.0,1.0,0.0,3.0,2.0,30.0,23.1,-8.0,0.5586592178770949,0.16666666666666666,0.21136063408190223,0.07926023778071334,2.6666666666666665,0.8888888888888888,0.1111111111111111,28.64,16,0.77,5.775,0.006944444444444444,10.0,1.047486033519553,-0.36666666666666664,28.29415384615384,0.9431384615384614,1.0,0.3333333333333333,False,False,False,False,True,False,decline,False,False,True,below 35,10.0,18.0,0.5555555555555556,True,False,False,False
62,2018-03-03,33,CLE,1,DEN,-9,1.0,42,8.0,19.0,0.42100000000000004,1.0,4.0,0.25,8.0,11.0,0.727,1.0,9.0,10.0,15.0,2.0,0.0,3.0,2.0,25.0,25.8,-6.0,0.5159958720330237,0.42105263157894735,0.3552397868561279,0.07104795737122557,5.0,0.9,0.1,25.84,16,1.032,3.225,0.0221606648199446,8.333333333333334,0.9674922600619195,-0.36,29.188023809523813,1.1675209523809524,2.0,0.6666666666666666,False,False,False,False,True,True,decline,False,False,True,below 35,7.0,15.0,0.4666666666666667,False,False,True,False
63,2018-03-05,33,CLE,1,DET,22,1.0,28,11.0,17.0,0.647,5.0,7.0,0.7140000000000001,4.0,6.0,0.667,2.0,5.0,7.0,7.0,1.0,0.0,3.0,2.0,31.0,27.7,14.0,0.7808564231738034,0.23529411764705882,0.23450586264656614,0.10050251256281406,2.3333333333333335,0.7142857142857143,0.2857142857142857,20.64,16,0.8935483870967742,6.925,0.01384083044982699,10.333333333333334,1.501937984496124,0.7096774193548387,48.87017857142858,1.5764573732718898,1.0,0.3333333333333333,True,True,True,False,False,False,decline,True,False,True,below 35,6.0,10.0,0.6,True,False,False,False
64,2018-03-07,33,CLE,0,DEN,5,1.0,39,15.0,25.0,0.6,5.0,8.0,0.625,4.0,8.0,0.5,1.0,7.0,8.0,10.0,1.0,0.0,3.0,2.0,39.0,32.9,8.0,0.6770833333333334,0.16,0.23923444976076558,0.07177033492822966,3.3333333333333335,0.875,0.125,30.52,16,0.8435897435897436,8.225,0.0064,13.0,1.2778505897771952,0.1282051282051282,41.2645641025641,1.0580657462195924,1.0,0.3333333333333333,True,True,True,False,True,False,decline,True,False,True,above 35,10.0,17.0,0.5882352941176471,True,False,False,False
65,2018-03-09,33,CLE,0,LAC,-14,1.0,38,11.0,20.0,0.55,3.0,7.0,0.429,0.0,2.0,0.0,0.0,10.0,10.0,6.0,2.0,3.0,5.0,2.0,25.0,20.1,-16.0,0.5966587112171838,0.0,0.18779342723004694,0.1564945226917058,1.2,1.0,0.0,25.88,16,0.804,0.0,0.0,5.0,0.9659969088098919,-0.56,25.89610526315789,1.0358442105263155,5.0,1.0,False,True,True,True,True,False,decline,False,True,True,below 35,8.0,13.0,0.6153846153846154,True,False,False,False
66,2018-03-11,33,CLE,0,LAL,-14,1.0,31,9.0,20.0,0.45,2.0,8.0,0.25,4.0,5.0,0.8,2.0,8.0,10.0,7.0,1.0,1.0,2.0,0.0,24.0,21.6,-13.0,0.5363128491620112,0.2,0.22310756972111553,0.06374501992031872,3.5,0.8,0.2,22.2,16,0.9,5.4,0.01,12.0,1.0810810810810811,-0.5833333333333334,33.45067741935484,1.3937782258064517,2.0,1.0,False,False,False,False,False,True,decline,True,False,True,below 35,7.0,12.0,0.5833333333333334,True,False,False,True
67,2018-03-13,33,CLE,0,PHO,22,1.0,33,7.0,14.0,0.5,1.0,2.0,0.5,13.0,15.0,0.867,0.0,12.0,12.0,11.0,3.0,2.0,5.0,2.0,28.0,30.1,23.0,0.6627218934911243,0.9285714285714286,0.2962962962962963,0.13468013468013468,2.2,1.0,0.0,25.6,16,1.075,2.3153846153846156,0.0663265306122449,5.6,1.09375,0.7857142857142857,43.689969696969705,1.560356060606061,5.0,1.0,True,True,False,True,False,True,decline,True,False,True,below 35,6.0,12.0,0.5,False,False,True,False
68,2018-03-15,33,CLE,0,POR,-8,1.0,41,15.0,25.0,0.6,1.0,4.0,0.25,4.0,9.0,0.444,0.0,14.0,14.0,6.0,2.0,3.0,6.0,4.0,35.0,26.4,-3.0,0.5977796754910333,0.16,0.14536644457904302,0.14536644457904302,1.0,1.0,0.0,34.96,16,0.7542857142857142,6.6,0.0064,5.833333333333333,1.0011441647597255,-0.22857142857142856,31.284829268292693,0.8938522648083627,5.0,0.8333333333333334,False,False,True,True,True,False,decline,False,True,False,above 35,14.0,21.0,0.6666666666666666,True,True,False,False
69,2018-03-17,33,CLE,0,CHI,5,1.0,39,15.0,26.0,0.5770000000000001,2.0,8.0,0.25,1.0,4.0,0.25,1.0,12.0,13.0,12.0,1.0,2.0,6.0,3.0,33.0,27.5,-4.0,0.5913978494623656,0.038461538461538464,0.26143790849673204,0.13071895424836602,2.0,0.9230769230769231,0.07692307692307693,32.760000000000005,16,0.8333333333333334,27.5,0.0014792899408284025,5.5,1.007326007326007,0.15151515151515152,34.27735897435897,1.0387078477078475,3.0,0.5,True,False,True,False,True,False,decline,False,True,True,below 35,13.0,18.0,0.7222222222222222,True,False,False,False
70,2018-03-19,33,CLE,1,MIL,7,1.0,40,16.0,29.0,0.552,3.0,7.0,0.429,5.0,8.0,0.625,5.0,7.0,12.0,10.0,2.0,1.0,6.0,2.0,40.0,33.4,4.0,0.6097560975609757,0.1724137931034483,0.20491803278688525,0.12295081967213116,1.6666666666666667,0.5833333333333334,0.4166666666666667,33.52,16,0.835,6.68,0.005945303210463734,6.666666666666667,1.1933174224343674,0.175,40.73089999999999,1.0182724999999997,3.0,0.5,True,True,True,False,True,False,decline,True,False,True,above 35,13.0,22.0,0.5909090909090909,True,False,False,False
71,2018-03-21,33,CLE,1,TOR,3,1.0,39,11.0,19.0,0.579,1.0,3.0,0.33299999999999996,12.0,14.0,0.857,1.0,6.0,7.0,17.0,1.0,0.0,0.0,2.0,35.0,39.9,12.0,0.6822612085769981,0.631578947368421,0.3985932004689332,0.0,inf,0.8571428571428571,0.14285714285714285,24.16,16,1.14,3.3249999999999997,0.03324099722991689,0.0,1.4486754966887416,0.08571428571428572,49.787051282051294,1.4224871794871798,1.0,0.0,True,False,True,False,True,True,decline,True,False,True,above 35,10.0,16.0,0.625,True,False,True,True
